Row,Date,Year,Month,YearMonth,Day,Week Index,Day Index,is_weekend,is_market_holiday,is_eq_weekly_exp,eq_weekly_exp_cumulative,is_eq_monthly_exp,is_eq_quarterly_exp,is_vix_weekly_exp,vix_weekly_exp_cumulative,is_vix_monthly_exp,is_vix_quarterly_exp
1522,3/1/2020,2020,3,2020-3,1,10,1,1,0,0,0,0,0,0,0,0,0
1523,3/2/2020,2020,3,2020-3,2,10,2,0,0,0,0,0,0,0,0,0,0
1524,3/3/2020,2020,3,2020-3,3,10,3,0,0,0,0,0,0,1,1,0,0
1525,3/4/2020,2020,3,2020-3,4,10,4,0,0,0,0,0,0,0,1,0,0
1526,3/5/2020,2020,3,2020-3,5,10,5,0,0,0,0,0,0,0,1,0,0
1527,3/6/2020,2020,3,2020-3,6,10,6,0,0,1,1,0,0,0,1,0,0
1528,3/7/2020,2020,3,2020-3,7,10,7,1,0,0,1,0,0,0,1,0,0
1529,3/8/2020,2020,3,2020-3,8,11,1,1,0,0,1,0,0,0,1,0,0
1530,3/9/2020,2020,3,2020-3,9,11,2,0,0,0,1,0,0,0,1,0,0
1531,3/10/2020,2020,3,2020-3,10,11,3,0,0,0,1,0,0,1,2,0,0
1532,3/11/2020,2020,3,2020-3,11,11,4,0,0,0,1,0,0,0,2,0,0
1533,3/12/2020,2020,3,2020-3,12,11,5,0,0,0,1,0,0,0,2,0,0
1534,3/13/2020,2020,3,2020-3,13,11,6,0,0,1,2,0,0,0,2,0,0
1535,3/14/2020,2020,3,2020-3,14,11,7,1,0,0,2,0,0,0,2,0,0
1536,3/15/2020,2020,3,2020-3,15,12,1,1,0,0,2,0,0,0,2,0,0
1537,3/16/2020,2020,3,2020-3,16,12,2,0,0,0,2,0,0,0,2,0,0
1538,3/17/2020,2020,3,2020-3,17,12,3,0,0,0,2,0,0,1,3,1,1
1539,3/18/2020,2020,3,2020-3,18,12,4,0,0,0,2,0,0,0,3,0,0
1540,3/19/2020,2020,3,2020-3,19,12,5,0,0,0,2,0,0,0,3,0,0
1541,3/20/2020,2020,3,2020-3,20,12,6,0,0,1,3,1,1,0,3,0,0
1542,3/21/2020,2020,3,2020-3,21,12,7,1,0,0,3,0,0,0,3,0,0
1543,3/22/2020,2020,3,2020-3,22,13,1,1,0,0,3,0,0,0,3,0,0
1544,3/23/2020,2020,3,2020-3,23,13,2,0,0,0,3,0,0,0,3,0,0
1545,3/24/2020,2020,3,2020-3,24,13,3,0,0,0,3,0,0,1,4,0,0
1546,3/25/2020,2020,3,2020-3,25,13,4,0,0,0,3,0,0,0,4,0,0
1547,3/26/2020,2020,3,2020-3,26,13,5,0,0,0,3,0,0,0,4,0,0
1548,3/27/2020,2020,3,2020-3,27,13,6,0,0,1,4,0,0,0,4,0,0
1549,3/28/2020,2020,3,2020-3,28,13,7,1,0,0,4,0,0,0,4,0,0
1550,3/29/2020,2020,3,2020-3,29,14,1,1,0,0,4,0,0,0,4,0,0
1551,3/30/2020,2020,3,2020-3,30,14,2,0,0,0,4,0,0,0,4,0,0
1552,3/31/2020,2020,3,2020-3,31,14,3,0,0,0,4,0,0,1,5,0,0
1553,4/1/2020,2020,4,2020-4,1,14,4,0,0,0,0,0,0,0,0,0,0
1554,4/2/2020,2020,4,2020-4,2,14,5,0,0,0,0,0,0,0,0,0,0
1555,4/3/2020,2020,4,2020-4,3,14,6,0,0,1,1,0,0,0,0,0,0
1556,4/4/2020,2020,4,2020-4,4,14,7,1,0,0,1,0,0,0,0,0,0
1557,4/5/2020,2020,4,2020-4,5,15,1,1,0,0,1,0,0,0,0,0,0
1558,4/6/2020,2020,4,2020-4,6,15,2,0,0,0,1,0,0,0,0,0,0
1559,4/7/2020,2020,4,2020-4,7,15,3,0,0,0,1,0,0,1,1,0,0
1560,4/8/2020,2020,4,2020-4,8,15,4,0,0,0,1,0,0,0,1,0,0
1561,4/9/2020,2020,4,2020-4,9,15,5,0,0,0,1,0,0,0,1,0,0
1562,4/10/2020,2020,4,2020-4,10,15,6,0,0,1,2,0,0,0,1,0,0
1563,4/11/2020,2020,4,2020-4,11,15,7,1,0,0,2,0,0,0,1,0,0
1564,4/12/2020,2020,4,2020-4,12,16,1,1,0,0,2,0,0,0,1,0,0
1565,4/13/2020,2020,4,2020-4,13,16,2,0,0,0,2,0,0,0,1,0,0
1566,4/14/2020,2020,4,2020-4,14,16,3,0,0,0,2,0,0,1,2,0,0
1567,4/15/2020,2020,4,2020-4,15,16,4,0,0,0,2,0,0,0,2,0,0
1568,4/16/2020,2020,4,2020-4,16,16,5,0,0,0,2,0,0,0,2,0,0
1569,4/17/2020,2020,4,2020-4,17,16,6,0,0,1,3,1,0,0,2,0,0
1570,4/18/2020,2020,4,2020-4,18,16,7,1,0,0,3,0,0,0,2,0,0
1571,4/19/2020,2020,4,2020-4,19,17,1,1,0,0,3,0,0,0,2,0,0
1572,4/20/2020,2020,4,2020-4,20,17,2,0,0,0,3,0,0,0,2,0,0
1573,4/21/2020,2020,4,2020-4,21,17,3,0,0,0,3,0,0,1,3,1,0
1574,4/22/2020,2020,4,2020-4,22,17,4,0,0,0,3,0,0,0,3,0,0
1575,4/23/2020,2020,4,2020-4,23,17,5,0,0,0,3,0,0,0,3,0,0
1576,4/24/2020,2020,4,2020-4,24,17,6,0,0,1,4,0,0,0,3,0,0
1577,4/25/2020,2020,4,2020-4,25,17,7,1,0,0,4,0,0,0,3,0,0
1578,4/26/2020,2020,4,2020-4,26,18,1,1,0,0,4,0,0,0,3,0,0
1579,4/27/2020,2020,4,2020-4,27,18,2,0,0,0,4,0,0,0,3,0,0
1580,4/28/2020,2020,4,2020-4,28,18,3,0,0,0,4,0,0,1,4,0,0
1581,4/29/2020,2020,4,2020-4,29,18,4,0,0,0,4,0,0,0,4,0,0
1582,4/30/2020,2020,4,2020-4,30,18,5,0,0,0,4,0,0,0,4,0,0
1583,5/1/2020,2020,5,2020-5,1,18,6,0,0,1,1,0,0,0,0,0,0
1584,5/2/2020,2020,5,2020-5,2,18,7,1,0,0,1,0,0,0,0,0,0
1585,5/3/2020,2020,5,2020-5,3,19,1,1,0,0,1,0,0,0,0,0,0
1586,5/4/2020,2020,5,2020-5,4,19,2,0,0,0,1,0,0,0,0,0,0
1587,5/5/2020,2020,5,2020-5,5,19,3,0,0,0,1,0,0,1,1,0,0
1588,5/6/2020,2020,5,2020-5,6,19,4,0,0,0,1,0,0,0,1,0,0
1589,5/7/2020,2020,5,2020-5,7,19,5,0,0,0,1,0,0,0,1,0,0
1590,5/8/2020,2020,5,2020-5,8,19,6,0,0,1,2,0,0,0,1,0,0
1591,5/9/2020,2020,5,2020-5,9,19,7,1,0,0,2,0,0,0,1,0,0
1592,5/10/2020,2020,5,2020-5,10,20,1,1,0,0,2,0,0,0,1,0,0
1593,5/11/2020,2020,5,2020-5,11,20,2,0,0,0,2,0,0,0,1,0,0
1594,5/12/2020,2020,5,2020-5,12,20,3,0,0,0,2,0,0,1,2,0,0
1595,5/13/2020,2020,5,2020-5,13,20,4,0,0,0,2,0,0,0,2,0,0
1596,5/14/2020,2020,5,2020-5,14,20,5,0,0,0,2,0,0,0,2,0,0
1597,5/15/2020,2020,5,2020-5,15,20,6,0,0,1,3,1,0,0,2,0,0
1598,5/16/2020,2020,5,2020-5,16,20,7,1,0,0,3,0,0,0,2,0,0
1599,5/17/2020,2020,5,2020-5,17,21,1,1,0,0,3,0,0,0,2,0,0
1600,5/18/2020,2020,5,2020-5,18,21,2,0,0,0,3,0,0,0,2,0,0
1601,5/19/2020,2020,5,2020-5,19,21,3,0,0,0,3,0,0,1,3,1,0
1602,5/20/2020,2020,5,2020-5,20,21,4,0,0,0,3,0,0,0,3,0,0
1603,5/21/2020,2020,5,2020-5,21,21,5,0,0,0,3,0,0,0,3,0,0
1604,5/22/2020,2020,5,2020-5,22,21,6,0,0,1,4,0,0,0,3,0,0
1605,5/23/2020,2020,5,2020-5,23,21,7,1,0,0,4,0,0,0,3,0,0
1606,5/24/2020,2020,5,2020-5,24,22,1,1,0,0,4,0,0,0,3,0,0
1607,5/25/2020,2020,5,2020-5,25,22,2,0,0,0,4,0,0,0,3,0,0
1608,5/26/2020,2020,5,2020-5,26,22,3,0,0,0,4,0,0,1,4,0,0
1609,5/27/2020,2020,5,2020-5,27,22,4,0,0,0,4,0,0,0,4,0,0
1610,5/28/2020,2020,5,2020-5,28,22,5,0,0,0,4,0,0,0,4,0,0
1611,5/29/2020,2020,5,2020-5,29,22,6,0,0,1,5,0,0,0,4,0,0
1612,5/30/2020,2020,5,2020-5,30,22,7,1,0,0,5,0,0,0,4,0,0
1613,5/31/2020,2020,5,2020-5,31,23,1,1,0,0,5,0,0,0,4,0,0
1614,6/1/2020,2020,6,2020-6,1,23,2,0,0,0,0,0,0,0,0,0,0
1615,6/2/2020,2020,6,2020-6,2,23,3,0,0,0,0,0,0,1,1,0,0
1616,6/3/2020,2020,6,2020-6,3,23,4,0,0,0,0,0,0,0,1,0,0
1617,6/4/2020,2020,6,2020-6,4,23,5,0,0,0,0,0,0,0,1,0,0
1618,6/5/2020,2020,6,2020-6,5,23,6,0,0,1,1,0,0,0,1,0,0
1619,6/6/2020,2020,6,2020-6,6,23,7,1,0,0,1,0,0,0,1,0,0
1620,6/7/2020,2020,6,2020-6,7,24,1,1,0,0,1,0,0,0,1,0,0
1621,6/8/2020,2020,6,2020-6,8,24,2,0,0,0,1,0,0,0,1,0,0
1622,6/9/2020,2020,6,2020-6,9,24,3,0,0,0,1,0,0,1,2,0,0
1623,6/10/2020,2020,6,2020-6,10,24,4,0,0,0,1,0,0,0,2,0,0
1624,6/11/2020,2020,6,2020-6,11,24,5,0,0,0,1,0,0,0,2,0,0
1625,6/12/2020,2020,6,2020-6,12,24,6,0,0,1,2,0,0,0,2,0,0
1626,6/13/2020,2020,6,2020-6,13,24,7,1,0,0,2,0,0,0,2,0,0
1627,6/14/2020,2020,6,2020-6,14,25,1,1,0,0,2,0,0,0,2,0,0
1628,6/15/2020,2020,6,2020-6,15,25,2,0,0,0,2,0,0,0,2,0,0
1629,6/16/2020,2020,6,2020-6,16,25,3,0,0,0,2,0,0,1,3,1,1
1630,6/17/2020,2020,6,2020-6,17,25,4,0,0,0,2,0,0,0,3,0,0
1631,6/18/2020,2020,6,2020-6,18,25,5,0,0,0,2,0,0,0,3,0,0
1632,6/19/2020,2020,6,2020-6,19,25,6,0,0,1,3,1,1,0,3,0,0
1633,6/20/2020,2020,6,2020-6,20,25,7,1,0,0,3,0,0,0,3,0,0
1634,6/21/2020,2020,6,2020-6,21,26,1,1,0,0,3,0,0,0,3,0,0
1635,6/22/2020,2020,6,2020-6,22,26,2,0,0,0,3,0,0,0,3,0,0
1636,6/23/2020,2020,6,2020-6,23,26,3,0,0,0,3,0,0,1,4,0,0
1637,6/24/2020,2020,6,2020-6,24,26,4,0,0,0,3,0,0,0,4,0,0
1638,6/25/2020,2020,6,2020-6,25,26,5,0,0,0,3,0,0,0,4,0,0
1639,6/26/2020,2020,6,2020-6,26,26,6,0,0,1,4,0,0,0,4,0,0
1640,6/27/2020,2020,6,2020-6,27,26,7,1,0,0,4,0,0,0,4,0,0
1641,6/28/2020,2020,6,2020-6,28,27,1,1,0,0,4,0,0,0,4,0,0
1642,6/29/2020,2020,6,2020-6,29,27,2,0,0,0,4,0,0,0,4,0,0
1643,6/30/2020,2020,6,2020-6,30,27,3,0,0,0,4,0,0,1,5,0,0
1644,7/1/2020,2020,7,2020-7,1,27,4,0,0,0,0,0,0,0,0,0,0
1645,7/2/2020,2020,7,2020-7,2,27,5,0,0,0,0,0,0,0,0,0,0
1646,7/3/2020,2020,7,2020-7,3,27,6,0,0,1,1,0,0,0,0,0,0
1647,7/4/2020,2020,7,2020-7,4,27,7,1,0,0,1,0,0,0,0,0,0
1648,7/5/2020,2020,7,2020-7,5,28,1,1,0,0,1,0,0,0,0,0,0
1649,7/6/2020,2020,7,2020-7,6,28,2,0,0,0,1,0,0,0,0,0,0
1650,7/7/2020,2020,7,2020-7,7,28,3,0,0,0,1,0,0,1,1,0,0
1651,7/8/2020,2020,7,2020-7,8,28,4,0,0,0,1,0,0,0,1,0,0
1652,7/9/2020,2020,7,2020-7,9,28,5,0,0,0,1,0,0,0,1,0,0
1653,7/10/2020,2020,7,2020-7,10,28,6,0,0,1,2,0,0,0,1,0,0
1654,7/11/2020,2020,7,2020-7,11,28,7,1,0,0,2,0,0,0,1,0,0
1655,7/12/2020,2020,7,2020-7,12,29,1,1,0,0,2,0,0,0,1,0,0
1656,7/13/2020,2020,7,2020-7,13,29,2,0,0,0,2,0,0,0,1,0,0
1657,7/14/2020,2020,7,2020-7,14,29,3,0,0,0,2,0,0,1,2,0,0
1658,7/15/2020,2020,7,2020-7,15,29,4,0,0,0,2,0,0,0,2,0,0
1659,7/16/2020,2020,7,2020-7,16,29,5,0,0,0,2,0,0,0,2,0,0
1660,7/17/2020,2020,7,2020-7,17,29,6,0,0,1,3,1,0,0,2,0,0
1661,7/18/2020,2020,7,2020-7,18,29,7,1,0,0,3,0,0,0,2,0,0
1662,7/19/2020,2020,7,2020-7,19,30,1,1,0,0,3,0,0,0,2,0,0
1663,7/20/2020,2020,7,2020-7,20,30,2,0,0,0,3,0,0,0,2,0,0
1664,7/21/2020,2020,7,2020-7,21,30,3,0,0,0,3,0,0,1,3,1,0
1665,7/22/2020,2020,7,2020-7,22,30,4,0,0,0,3,0,0,0,3,0,0
1666,7/23/2020,2020,7,2020-7,23,30,5,0,0,0,3,0,0,0,3,0,0
1667,7/24/2020,2020,7,2020-7,24,30,6,0,0,1,4,0,0,0,3,0,0
1668,7/25/2020,2020,7,2020-7,25,30,7,1,0,0,4,0,0,0,3,0,0
1669,7/26/2020,2020,7,2020-7,26,31,1,1,0,0,4,0,0,0,3,0,0
1670,7/27/2020,2020,7,2020-7,27,31,2,0,0,0,4,0,0,0,3,0,0
1671,7/28/2020,2020,7,2020-7,28,31,3,0,0,0,4,0,0,1,4,0,0
1672,7/29/2020,2020,7,2020-7,29,31,4,0,0,0,4,0,0,0,4,0,0
1673,7/30/2020,2020,7,2020-7,30,31,5,0,0,0,4,0,0,0,4,0,0
1674,7/31/2020,2020,7,2020-7,31,31,6,0,0,1,5,0,0,0,4,0,0
1675,8/1/2020,2020,8,2020-8,1,31,7,1,0,0,0,0,0,0,0,0,0
1676,8/2/2020,2020,8,2020-8,2,32,1,1,0,0,0,0,0,0,0,0,0
1677,8/3/2020,2020,8,2020-8,3,32,2,0,0,0,0,0,0,0,0,0,0
1678,8/4/2020,2020,8,2020-8,4,32,3,0,0,0,0,0,0,1,1,0,0
1679,8/5/2020,2020,8,2020-8,5,32,4,0,0,0,0,0,0,0,1,0,0
1680,8/6/2020,2020,8,2020-8,6,32,5,0,0,0,0,0,0,0,1,0,0
1681,8/7/2020,2020,8,2020-8,7,32,6,0,0,1,1,0,0,0,1,0,0
1682,8/8/2020,2020,8,2020-8,8,32,7,1,0,0,1,0,0,0,1,0,0
1683,8/9/2020,2020,8,2020-8,9,33,1,1,0,0,1,0,0,0,1,0,0
1684,8/10/2020,2020,8,2020-8,10,33,2,0,0,0,1,0,0,0,1,0,0
1685,8/11/2020,2020,8,2020-8,11,33,3,0,0,0,1,0,0,1,2,0,0
1686,8/12/2020,2020,8,2020-8,12,33,4,0,0,0,1,0,0,0,2,0,0
1687,8/13/2020,2020,8,2020-8,13,33,5,0,0,0,1,0,0,0,2,0,0
1688,8/14/2020,2020,8,2020-8,14,33,6,0,0,1,2,0,0,0,2,0,0
1689,8/15/2020,2020,8,2020-8,15,33,7,1,0,0,2,0,0,0,2,0,0
1690,8/16/2020,2020,8,2020-8,16,34,1,1,0,0,2,0,0,0,2,0,0
1691,8/17/2020,2020,8,2020-8,17,34,2,0,0,0,2,0,0,0,2,0,0
1692,8/18/2020,2020,8,2020-8,18,34,3,0,0,0,2,0,0,1,3,1,0
1693,8/19/2020,2020,8,2020-8,19,34,4,0,0,0,2,0,0,0,3,0,0
1694,8/20/2020,2020,8,2020-8,20,34,5,0,0,0,2,0,0,0,3,0,0
1695,8/21/2020,2020,8,2020-8,21,34,6,0,0,1,3,1,0,0,3,0,0
1696,8/22/2020,2020,8,2020-8,22,34,7,1,0,0,3,0,0,0,3,0,0
1697,8/23/2020,2020,8,2020-8,23,35,1,1,0,0,3,0,0,0,3,0,0
1698,8/24/2020,2020,8,2020-8,24,35,2,0,0,0,3,0,0,0,3,0,0
1699,8/25/2020,2020,8,2020-8,25,35,3,0,0,0,3,0,0,1,4,0,0
1700,8/26/2020,2020,8,2020-8,26,35,4,0,0,0,3,0,0,0,4,0,0
1701,8/27/2020,2020,8,2020-8,27,35,5,0,0,0,3,0,0,0,4,0,0
1702,8/28/2020,2020,8,2020-8,28,35,6,0,0,1,4,0,0,0,4,0,0
1703,8/29/2020,2020,8,2020-8,29,35,7,1,0,0,4,0,0,0,4,0,0
1704,8/30/2020,2020,8,2020-8,30,36,1,1,0,0,4,0,0,0,4,0,0
1705,8/31/2020,2020,8,2020-8,31,36,2,0,0,0,4,0,0,0,4,0,0
1706,9/1/2020,2020,9,2020-9,1,36,3,0,0,0,0,0,0,1,1,0,0
1707,9/2/2020,2020,9,2020-9,2,36,4,0,0,0,0,0,0,0,1,0,0
1708,9/3/2020,2020,9,2020-9,3,36,5,0,0,0,0,0,0,0,1,0,0
1709,9/4/2020,2020,9,2020-9,4,36,6,0,0,1,1,0,0,0,1,0,0
1710,9/5/2020,2020,9,2020-9,5,36,7,1,0,0,1,0,0,0,1,0,0
1711,9/6/2020,2020,9,2020-9,6,37,1,1,0,0,1,0,0,0,1,0,0
1712,9/7/2020,2020,9,2020-9,7,37,2,0,0,0,1,0,0,0,1,0,0
1713,9/8/2020,2020,9,2020-9,8,37,3,0,0,0,1,0,0,1,2,0,0
1714,9/9/2020,2020,9,2020-9,9,37,4,0,0,0,1,0,0,0,2,0,0
1715,9/10/2020,2020,9,2020-9,10,37,5,0,0,0,1,0,0,0,2,0,0
1716,9/11/2020,2020,9,2020-9,11,37,6,0,0,1,2,0,0,0,2,0,0
1717,9/12/2020,2020,9,2020-9,12,37,7,1,0,0,2,0,0,0,2,0,0
1718,9/13/2020,2020,9,2020-9,13,38,1,1,0,0,2,0,0,0,2,0,0
1719,9/14/2020,2020,9,2020-9,14,38,2,0,0,0,2,0,0,0,2,0,0
1720,9/15/2020,2020,9,2020-9,15,38,3,0,0,0,2,0,0,1,3,1,1
1721,9/16/2020,2020,9,2020-9,16,38,4,0,0,0,2,0,0,0,3,0,0
1722,9/17/2020,2020,9,2020-9,17,38,5,0,0,0,2,0,0,0,3,0,0
1723,9/18/2020,2020,9,2020-9,18,38,6,0,0,1,3,1,1,0,3,0,0
1724,9/19/2020,2020,9,2020-9,19,38,7,1,0,0,3,0,0,0,3,0,0
1725,9/20/2020,2020,9,2020-9,20,39,1,1,0,0,3,0,0,0,3,0,0
1726,9/21/2020,2020,9,2020-9,21,39,2,0,0,0,3,0,0,0,3,0,0
1727,9/22/2020,2020,9,2020-9,22,39,3,0,0,0,3,0,0,1,4,0,0
1728,9/23/2020,2020,9,2020-9,23,39,4,0,0,0,3,0,0,0,4,0,0
1729,9/24/2020,2020,9,2020-9,24,39,5,0,0,0,3,0,0,0,4,0,0
1730,9/25/2020,2020,9,2020-9,25,39,6,0,0,1,4,0,0,0,4,0,0
1731,9/26/2020,2020,9,2020-9,26,39,7,1,0,0,4,0,0,0,4,0,0
1732,9/27/2020,2020,9,2020-9,27,40,1,1,0,0,4,0,0,0,4,0,0
1733,9/28/2020,2020,9,2020-9,28,40,2,0,0,0,4,0,0,0,4,0,0
1734,9/29/2020,2020,9,2020-9,29,40,3,0,0,0,4,0,0,1,5,0,0
1735,9/30/2020,2020,9,2020-9,30,40,4,0,0,0,4,0,0,0,5,0,0
1736,10/1/2020,2020,10,2020-10,1,40,5,0,0,0,0,0,0,0,0,0,0
1737,10/2/2020,2020,10,2020-10,2,40,6,0,0,1,1,0,0,0,0,0,0
1738,10/3/2020,2020,10,2020-10,3,40,7,1,0,0,1,0,0,0,0,0,0
1739,10/4/2020,2020,10,2020-10,4,41,1,1,0,0,1,0,0,0,0,0,0
1740,10/5/2020,2020,10,2020-10,5,41,2,0,0,0,1,0,0,0,0,0,0
1741,10/6/2020,2020,10,2020-10,6,41,3,0,0,0,1,0,0,1,1,0,0
1742,10/7/2020,2020,10,2020-10,7,41,4,0,0,0,1,0,0,0,1,0,0
1743,10/8/2020,2020,10,2020-10,8,41,5,0,0,0,1,0,0,0,1,0,0
1744,10/9/2020,2020,10,2020-10,9,41,6,0,0,1,2,0,0,0,1,0,0
1745,10/10/2020,2020,10,2020-10,10,41,7,1,0,0,2,0,0,0,1,0,0
1746,10/11/2020,2020,10,2020-10,11,42,1,1,0,0,2,0,0,0,1,0,0
1747,10/12/2020,2020,10,2020-10,12,42,2,0,0,0,2,0,0,0,1,0,0
1748,10/13/2020,2020,10,2020-10,13,42,3,0,0,0,2,0,0,1,2,0,0
1749,10/14/2020,2020,10,2020-10,14,42,4,0,0,0,2,0,0,0,2,0,0
1750,10/15/2020,2020,10,2020-10,15,42,5,0,0,0,2,0,0,0,2,0,0
1751,10/16/2020,2020,10,2020-10,16,42,6,0,0,1,3,1,0,0,2,0,0
1752,10/17/2020,2020,10,2020-10,17,42,7,1,0,0,3,0,0,0,2,0,0
1753,10/18/2020,2020,10,2020-10,18,43,1,1,0,0,3,0,0,0,2,0,0
1754,10/19/2020,2020,10,2020-10,19,43,2,0,0,0,3,0,0,0,2,0,0
1755,10/20/2020,2020,10,2020-10,20,43,3,0,0,0,3,0,0,1,3,1,0
1756,10/21/2020,2020,10,2020-10,21,43,4,0,0,0,3,0,0,0,3,0,0
1757,10/22/2020,2020,10,2020-10,22,43,5,0,0,0,3,0,0,0,3,0,0
1758,10/23/2020,2020,10,2020-10,23,43,6,0,0,1,4,0,0,0,3,0,0
1759,10/24/2020,2020,10,2020-10,24,43,7,1,0,0,4,0,0,0,3,0,0
1760,10/25/2020,2020,10,2020-10,25,44,1,1,0,0,4,0,0,0,3,0,0
1761,10/26/2020,2020,10,2020-10,26,44,2,0,0,0,4,0,0,0,3,0,0
1762,10/27/2020,2020,10,2020-10,27,44,3,0,0,0,4,0,0,1,4,0,0
1763,10/28/2020,2020,10,2020-10,28,44,4,0,0,0,4,0,0,0,4,0,0
1764,10/29/2020,2020,10,2020-10,29,44,5,0,0,0,4,0,0,0,4,0,0
1765,10/30/2020,2020,10,2020-10,30,44,6,0,0,1,5,0,0,0,4,0,0
1766,10/31/2020,2020,10,2020-10,31,44,7,1,0,0,5,0,0,0,4,0,0
1767,11/1/2020,2020,11,2020-11,1,45,1,1,0,0,0,0,0,0,0,0,0
1768,11/2/2020,2020,11,2020-11,2,45,2,0,0,0,0,0,0,0,0,0,0
1769,11/3/2020,2020,11,2020-11,3,45,3,0,0,0,0,0,0,1,1,0,0
1770,11/4/2020,2020,11,2020-11,4,45,4,0,0,0,0,0,0,0,1,0,0
1771,11/5/2020,2020,11,2020-11,5,45,5,0,0,0,0,0,0,0,1,0,0
1772,11/6/2020,2020,11,2020-11,6,45,6,0,0,1,1,0,0,0,1,0,0
1773,11/7/2020,2020,11,2020-11,7,45,7,1,0,0,1,0,0,0,1,0,0
1774,11/8/2020,2020,11,2020-11,8,46,1,1,0,0,1,0,0,0,1,0,0
1775,11/9/2020,2020,11,2020-11,9,46,2,0,0,0,1,0,0,0,1,0,0
1776,11/10/2020,2020,11,2020-11,10,46,3,0,0,0,1,0,0,1,2,0,0
1777,11/11/2020,2020,11,2020-11,11,46,4,0,0,0,1,0,0,0,2,0,0
1778,11/12/2020,2020,11,2020-11,12,46,5,0,0,0,1,0,0,0,2,0,0
1779,11/13/2020,2020,11,2020-11,13,46,6,0,0,1,2,0,0,0,2,0,0
1780,11/14/2020,2020,11,2020-11,14,46,7,1,0,0,2,0,0,0,2,0,0
1781,11/15/2020,2020,11,2020-11,15,47,1,1,0,0,2,0,0,0,2,0,0
1782,11/16/2020,2020,11,2020-11,16,47,2,0,0,0,2,0,0,0,2,0,0
1783,11/17/2020,2020,11,2020-11,17,47,3,0,0,0,2,0,0,1,3,1,0
1784,11/18/2020,2020,11,2020-11,18,47,4,0,0,0,2,0,0,0,3,0,0
1785,11/19/2020,2020,11,2020-11,19,47,5,0,0,0,2,0,0,0,3,0,0
1786,11/20/2020,2020,11,2020-11,20,47,6,0,0,1,3,1,0,0,3,0,0
1787,11/21/2020,2020,11,2020-11,21,47,7,1,0,0,3,0,0,0,3,0,0
1788,11/22/2020,2020,11,2020-11,22,48,1,1,0,0,3,0,0,0,3,0,0
1789,11/23/2020,2020,11,2020-11,23,48,2,0,0,0,3,0,0,0,3,0,0
1790,11/24/2020,2020,11,2020-11,24,48,3,0,0,0,3,0,0,1,4,0,0
1791,11/25/2020,2020,11,2020-11,25,48,4,0,0,0,3,0,0,0,4,0,0
1792,11/26/2020,2020,11,2020-11,26,48,5,0,0,0,3,0,0,0,4,0,0
1793,11/27/2020,2020,11,2020-11,27,48,6,0,0,1,4,0,0,0,4,0,0
1794,11/28/2020,2020,11,2020-11,28,48,7,1,0,0,4,0,0,0,4,0,0
1795,11/29/2020,2020,11,2020-11,29,49,1,1,0,0,4,0,0,0,4,0,0
1796,11/30/2020,2020,11,2020-11,30,49,2,0,0,0,4,0,0,0,4,0,0
1797,12/1/2020,2020,12,2020-12,1,49,3,0,0,0,0,0,0,1,1,0,0
1798,12/2/2020,2020,12,2020-12,2,49,4,0,0,0,0,0,0,0,1,0,0
1799,12/3/2020,2020,12,2020-12,3,49,5,0,0,0,0,0,0,0,1,0,0
1800,12/4/2020,2020,12,2020-12,4,49,6,0,0,1,1,0,0,0,1,0,0
1801,12/5/2020,2020,12,2020-12,5,49,7,1,0,0,1,0,0,0,1,0,0
1802,12/6/2020,2020,12,2020-12,6,50,1,1,0,0,1,0,0,0,1,0,0
1803,12/7/2020,2020,12,2020-12,7,50,2,0,0,0,1,0,0,0,1,0,0
1804,12/8/2020,2020,12,2020-12,8,50,3,0,0,0,1,0,0,1,2,0,0
1805,12/9/2020,2020,12,2020-12,9,50,4,0,0,0,1,0,0,0,2,0,0
1806,12/10/2020,2020,12,2020-12,10,50,5,0,0,0,1,0,0,0,2,0,0
1807,12/11/2020,2020,12,2020-12,11,50,6,0,0,1,2,0,0,0,2,0,0
1808,12/12/2020,2020,12,2020-12,12,50,7,1,0,0,2,0,0,0,2,0,0
1809,12/13/2020,2020,12,2020-12,13,51,1,1,0,0,2,0,0,0,2,0,0
1810,12/14/2020,2020,12,2020-12,14,51,2,0,0,0,2,0,0,0,2,0,0
1811,12/15/2020,2020,12,2020-12,15,51,3,0,0,0,2,0,0,1,3,1,1
1812,12/16/2020,2020,12,2020-12,16,51,4,0,0,0,2,0,0,0,3,0,0
1813,12/17/2020,2020,12,2020-12,17,51,5,0,0,0,2,0,0,0,3,0,0
1814,12/18/2020,2020,12,2020-12,18,51,6,0,0,1,3,1,1,0,3,0,0
1815,12/19/2020,2020,12,2020-12,19,51,7,1,0,0,3,0,0,0,3,0,0
1816,12/20/2020,2020,12,2020-12,20,52,1,1,0,0,3,0,0,0,3,0,0
1817,12/21/2020,2020,12,2020-12,21,52,2,0,0,0,3,0,0,0,3,0,0
1818,12/22/2020,2020,12,2020-12,22,52,3,0,0,0,3,0,0,1,4,0,0
1819,12/23/2020,2020,12,2020-12,23,52,4,0,0,0,3,0,0,0,4,0,0
1820,12/24/2020,2020,12,2020-12,24,52,5,0,0,0,3,0,0,0,4,0,0
1821,12/25/2020,2020,12,2020-12,25,52,6,0,0,1,4,0,0,0,4,0,0
1822,12/26/2020,2020,12,2020-12,26,52,7,1,0,0,4,0,0,0,4,0,0
